permutation_id,mean_mismatch_cosine_similarity
3617,0.220878
3618,0.226816
3619,0.175022
3620,0.211858
3621,0.223290
3622,0.231412
3623,0.172696
3624,0.196228
3625,0.216228
3626,0.214127
3627,0.200846
3628,0.214771
3629,0.221123
3630,0.186297
3631,0.255076
3632,0.207961
3633,0.236717
3634,0.219846
3635,0.178256
3636,0.161373
3637,0.167537
3638,0.149954
3639,0.194102
3640,0.171691
3641,0.170726
3642,0.215139
3643,0.165477
3644,0.214832
3645,0.187970
3646,0.173209
3647,0.196088
3648,0.243451
3649,0.195165
3650,0.230074
3651,0.200440
3652,0.146386
3653,0.234092
3654,0.199690
3655,0.208077
3656,0.226539
3657,0.224719
3658,0.232684
3659,0.214981
3660,0.213911
3661,0.240289
3662,0.212776
3663,0.220592
3664,0.169927
3665,0.214088
3666,0.233463
3667,0.214973
3668,0.166707
3669,0.162968
3670,0.211139
3671,0.199319
3672,0.173785
3673,0.186042
3674,0.192767
3675,0.206517
3676,0.166208
3677,0.186483
3678,0.198721
3679,0.173943
3680,0.200259
3681,0.213930
3682,0.246905
3683,0.225693
3684,0.168148
3685,0.199258
3686,0.203330
3687,0.217703
3688,0.208222
3689,0.226272
3690,0.188775
3691,0.253300
3692,0.175094
3693,0.218416
3694,0.206829
3695,0.186922
3696,0.191156
3697,0.231603
3698,0.167772
3699,0.217926
3700,0.205597
3701,0.191104
3702,0.200076
3703,0.177756
3704,0.148024
3705,0.192680
3706,0.221570
3707,0.209687
3708,0.205124
3709,0.241559
3710,0.185623
3711,0.236660
3712,0.171497
3713,0.192657
3714,0.200627
3715,0.185565
3716,0.208576
3717,0.217182
3718,0.223488
3719,0.233782
3720,0.210552
3721,0.207360
3722,0.196441
3723,0.214153
3724,0.213894
3725,0.190979
3726,0.238024
3727,0.246206
3728,0.179353
3729,0.216157
3730,0.261033
3731,0.159210
3732,0.176328
3733,0.222739
3734,0.234324
3735,0.202020
3736,0.226573
3737,0.250732
3738,0.163282
3739,0.194635
3740,0.228193
3741,0.210569
3742,0.225087
3743,0.184356
3744,0.178937
3745,0.233519
3746,0.241095
3747,0.216262
3748,0.171109
3749,0.219907
3750,0.241256
3751,0.186305
3752,0.190468
3753,0.179540
3754,0.207975
3755,0.203291
3756,0.239754
3757,0.228811
3758,0.231916
3759,0.206147
3760,0.160106
3761,0.226013
3762,0.188091
3763,0.201014
3764,0.165725
3765,0.213908
3766,0.230703
3767,0.195772
3768,0.206007
3769,0.198057
3770,0.229337
3771,0.252597
3772,0.209103
3773,0.200492
3774,0.184306
3775,0.177887
3776,0.177121
3777,0.166675
3778,0.189549
3779,0.198057
3780,0.266164
3781,0.178966
3782,0.242421
3783,0.223941
3784,0.166237
3785,0.159549
3786,0.215481
3787,0.182715
3788,0.239543
3789,0.205564
3790,0.193404
3791,0.243286
3792,0.208800
3793,0.221433
3794,0.187971
3795,0.202631
3796,0.203646
3797,0.210886
3798,0.187171
3799,0.187571
3800,0.205280
3801,0.209433
3802,0.221461
3803,0.221752
3804,0.197133
3805,0.212607
3806,0.172975
3807,0.214345
3808,0.218266
3809,0.243029
3810,0.206321
3811,0.196738
3812,0.258452
3813,0.203001
3814,0.214928
3815,0.210051
3816,0.217687
3817,0.207633
3818,0.240064
3819,0.257939
3820,0.185944
3821,0.174790
3822,0.218268
3823,0.202458
3824,0.170772
3825,0.254547
3826,0.193775
3827,0.212233
3828,0.195262
3829,0.216577
3830,0.233819
3831,0.196754
3832,0.210462
3833,0.189831
3834,0.159052
3835,0.182920
3836,0.212990
3837,0.168948
3838,0.174155
3839,0.221501
3840,0.189811
3841,0.199093
3842,0.218200
3843,0.195060
3844,0.196208
3845,0.161641
3846,0.231198
3847,0.192217
3848,0.172944
3849,0.214537
3850,0.230221
3851,0.212858
3852,0.188446
3853,0.183342
3854,0.258062
3855,0.216913
3856,0.182797
3857,0.223977
3858,0.200960
3859,0.225063
3860,0.198552
3861,0.219914
3862,0.237350
3863,0.221303
3864,0.213597
3865,0.187678
3866,0.242368
3867,0.245440
3868,0.209290
3869,0.193697
3870,0.159096
3871,0.237058
3872,0.202271
3873,0.214229
3874,0.262491
3875,0.200428
3876,0.211956
3877,0.201512
3878,0.201122
3879,0.210965
3880,0.210231
3881,0.200211
3882,0.172352
3883,0.188286
3884,0.215038
3885,0.236663
3886,0.229746
3887,0.206542
3888,0.191527
3889,0.218083
3890,0.192903
3891,0.211892
3892,0.215317
3893,0.257072
3894,0.191057
3895,0.228807
3896,0.197836
3897,0.201895
3898,0.211445
3899,0.198997
3900,0.156039
3901,0.204690
3902,0.214485
3903,0.227421
3904,0.218981
3905,0.215641
3906,0.197671
3907,0.197102
3908,0.196860
3909,0.199759
3910,0.206634
3911,0.207330
3912,0.198439
3913,0.196640
3914,0.207227
3915,0.214054
3916,0.224172
3917,0.197818
3918,0.162848
3919,0.207022
3920,0.191211
3921,0.223786
3922,0.206874
3923,0.193975
3924,0.229886
3925,0.193453
3926,0.232789
3927,0.244348
3928,0.172461
3929,0.188583
3930,0.201541
3931,0.184683
3932,0.187684
3933,0.178497
3934,0.214016
3935,0.203057
3936,0.218044
3937,0.222836
3938,0.218747
3939,0.243320
3940,0.180655
3941,0.197191
3942,0.174482
3943,0.183601
3944,0.188772
3945,0.204596
3946,0.223933
3947,0.202297
3948,0.244390
3949,0.167460
3950,0.284883
3951,0.178521
3952,0.217932
3953,0.194944
3954,0.215709
3955,0.229901
3956,0.217173
3957,0.268331
3958,0.253213
3959,0.257338
3960,0.238946
3961,0.203030
3962,0.192637
3963,0.186179
3964,0.192961
3965,0.245421
3966,0.232912
3967,0.169483
3968,0.189251
3969,0.239302
3970,0.157781
3971,0.201654
3972,0.250373
3973,0.149608
3974,0.259269
3975,0.209217
3976,0.205752
3977,0.186513
3978,0.214920
3979,0.184793
3980,0.185574
3981,0.156262
3982,0.182968
3983,0.235091
3984,0.238306
3985,0.195354
3986,0.242092
3987,0.217852
3988,0.256879
3989,0.200327
3990,0.196270
3991,0.214010
3992,0.244785
3993,0.169974
3994,0.237581
3995,0.178932
3996,0.230072
3997,0.199996
3998,0.189072
3999,0.226710
4000,0.196147
4001,0.218612
4002,0.219044
4003,0.168458
4004,0.237406
4005,0.168427
4006,0.175228
4007,0.195355
4008,0.174870
4009,0.167440
4010,0.228805
4011,0.175891
4012,0.178167
4013,0.192554
4014,0.233296
4015,0.170064
4016,0.184241
4017,0.191626
4018,0.185383
4019,0.174338
4020,0.204513
4021,0.227911
4022,0.202656
4023,0.228895
4024,0.159336
4025,0.198844
4026,0.219388
4027,0.180212
4028,0.198568
4029,0.237629
4030,0.231170
4031,0.206355
4032,0.257243
4033,0.172867
4034,0.232608
4035,0.226830
4036,0.223334
4037,0.166354
4038,0.224059
4039,0.199999
4040,0.177606
4041,0.164577
4042,0.173441
4043,0.185857
4044,0.160632
4045,0.201214
4046,0.178825
4047,0.268389
4048,0.239895
4049,0.176569
4050,0.169221
4051,0.192422
4052,0.255075
4053,0.188940
4054,0.200672
4055,0.214343
4056,0.248257
4057,0.190422
4058,0.207684
4059,0.197799
4060,0.186056
4061,0.180428
4062,0.154949
4063,0.220658
4064,0.244212
4065,0.174325
4066,0.195263
4067,0.162866
4068,0.220111
4069,0.224552
4070,0.186878
4071,0.229266
4072,0.178318
4073,0.172128
4074,0.238462
4075,0.225862
4076,0.196660
4077,0.213694
4078,0.222107
4079,0.178430
4080,0.184177
4081,0.201342
4082,0.197379
4083,0.177797
4084,0.213540
4085,0.191642
4086,0.252795
4087,0.217103
4088,0.167734
4089,0.212486
4090,0.173464
4091,0.203913
4092,0.215081
4093,0.182766
4094,0.222145
4095,0.227742
4096,0.218280
4097,0.206507
4098,0.216142
4099,0.208017
4100,0.207968
4101,0.217159
4102,0.181412
4103,0.201361
4104,0.256422
4105,0.183241
4106,0.198718
4107,0.242023
4108,0.199145
4109,0.207359
4110,0.250205
4111,0.198097
4112,0.188547
4113,0.229717
4114,0.187776
4115,0.202813
4116,0.197825
4117,0.249962
4118,0.164611
4119,0.213772
4120,0.186011
4121,0.217549
4122,0.243208
4123,0.246337
4124,0.212206
4125,0.211470
4126,0.230342
4127,0.208442
4128,0.201238
4129,0.168902
4130,0.212680
4131,0.191447
4132,0.188966
4133,0.183046
4134,0.203533
4135,0.236731
4136,0.229992
4137,0.265187
4138,0.234238
4139,0.184844
4140,0.181384
4141,0.188970
4142,0.182454
4143,0.204884
4144,0.214208
4145,0.183995
4146,0.191799
4147,0.224290
4148,0.199015
4149,0.247040
4150,0.170617
4151,0.216739
4152,0.180304
4153,0.206864
4154,0.198325
4155,0.214316
4156,0.223280
4157,0.227517
4158,0.172263
4159,0.177792
4160,0.195606
4161,0.182617
4162,0.186512
4163,0.201702
4164,0.208422
4165,0.186321
4166,0.206451
4167,0.158597
4168,0.212340
4169,0.173461
4170,0.191182
4171,0.201280
4172,0.190783
4173,0.200543
4174,0.160003
4175,0.201967
4176,0.230028
4177,0.244073
4178,0.239211
4179,0.163972
4180,0.224330
4181,0.157922
4182,0.242065
4183,0.244319
4184,0.243386
4185,0.181239
4186,0.243328
4187,0.202000
4188,0.194655
4189,0.215705
4190,0.226603
4191,0.215093
4192,0.278106
4193,0.215632
4194,0.167712
4195,0.175002
4196,0.193126
4197,0.221248
4198,0.203632
4199,0.198439
4200,0.225722
4201,0.201531
4202,0.280073
4203,0.212745
4204,0.182068
4205,0.201618
4206,0.183110
4207,0.193621
4208,0.224116
4209,0.219883
4210,0.227236
4211,0.172529
4212,0.179668
4213,0.204325
4214,0.246732
4215,0.184990
4216,0.186701
4217,0.194704
4218,0.228277
4219,0.207194
4220,0.237900
4221,0.206683
4222,0.181143
4223,0.215008
4224,0.208301
4225,0.174744
4226,0.159012
4227,0.188115
4228,0.223154
4229,0.217656
4230,0.165178
4231,0.184854
4232,0.201872
4233,0.196247
4234,0.205195
4235,0.227169
4236,0.182906
4237,0.237741
4238,0.192141
4239,0.218796
4240,0.201246
4241,0.191245
4242,0.210580
4243,0.165914
4244,0.183475
4245,0.225181
4246,0.198792
4247,0.215356
4248,0.195324
4249,0.223590
4250,0.178480
4251,0.202614
4252,0.201135
4253,0.216315
4254,0.212823
4255,0.206493
4256,0.243368
4257,0.163947
4258,0.195072
4259,0.274434
4260,0.194800
4261,0.213273
4262,0.213719
4263,0.210496
4264,0.225519
4265,0.204789
4266,0.194385
4267,0.215937
4268,0.224830
4269,0.194203
4270,0.239992
4271,0.232374
4272,0.185057
4273,0.182590
4274,0.180598
4275,0.198775
4276,0.196098
4277,0.213269
4278,0.230491
4279,0.236647
4280,0.226921
4281,0.176895
4282,0.152682
4283,0.206153
4284,0.196697
4285,0.198503
4286,0.227101
4287,0.206395
4288,0.208195
4289,0.219131
4290,0.205268
4291,0.226046
4292,0.202064
4293,0.176842
4294,0.226218
4295,0.201724
4296,0.245162
4297,0.230588
4298,0.191911
4299,0.229254
4300,0.191656
4301,0.182544
4302,0.221454
4303,0.234527
4304,0.214818
4305,0.192361
4306,0.184897
4307,0.203286
4308,0.166439
4309,0.230096
4310,0.237755
4311,0.183628
4312,0.202640
4313,0.252105
4314,0.231205
4315,0.187913
4316,0.212436
4317,0.200144
4318,0.164497
4319,0.191791
4320,0.230113
4321,0.196471
4322,0.220481
4323,0.204961
4324,0.221747
4325,0.235030
4326,0.174199
4327,0.198692
4328,0.204519
4329,0.225495
4330,0.176664
4331,0.207556
4332,0.213919
4333,0.231812
4334,0.206855
4335,0.211291
4336,0.177354
4337,0.192835
4338,0.173619
4339,0.185985
4340,0.219353
4341,0.208495
4342,0.215769
4343,0.201735
4344,0.220271
4345,0.260058
4346,0.217474
4347,0.240252
4348,0.169092
4349,0.266862
4350,0.184542
4351,0.211538
4352,0.202706
4353,0.190069
4354,0.217478
4355,0.164698
4356,0.225804
4357,0.189800
4358,0.221006
4359,0.185200
4360,0.222073
4361,0.245737
4362,0.180786
4363,0.268000
4364,0.205626
4365,0.206211
4366,0.168157
4367,0.202413
4368,0.193220
4369,0.241477
4370,0.219821
4371,0.214860
4372,0.208258
4373,0.206516
4374,0.162591
4375,0.195710
4376,0.209189
4377,0.209876
4378,0.223876
4379,0.195166
4380,0.181149
4381,0.167004
4382,0.212412
4383,0.190964
4384,0.206570
4385,0.168165
4386,0.222803
4387,0.181825
4388,0.201570
4389,0.173119
4390,0.153162
4391,0.233401
4392,0.198911
4393,0.201701
4394,0.179242
4395,0.198620
4396,0.182331
4397,0.220788
4398,0.224185
4399,0.171052
4400,0.199815
4401,0.195802
4402,0.180413
4403,0.195316
4404,0.215034
4405,0.206433
4406,0.230069
4407,0.231812
4408,0.196295
4409,0.205318
4410,0.208079
4411,0.190422
4412,0.169356
4413,0.167507
4414,0.186960
4415,0.189824
4416,0.221986
4417,0.190764
4418,0.219085
4419,0.218726
4420,0.208219
4421,0.195144
4422,0.178740
4423,0.163200
4424,0.220599
4425,0.183051
4426,0.211329
4427,0.182581
4428,0.171811
4429,0.179330
4430,0.233185
4431,0.234374
4432,0.201976
4433,0.213450
4434,0.179520
4435,0.201423
4436,0.221055
4437,0.209153
4438,0.188306
4439,0.233648
4440,0.185611
4441,0.146163
4442,0.221594
4443,0.170179
4444,0.161862
4445,0.223504
4446,0.222917
4447,0.182510
4448,0.223626
4449,0.189761
4450,0.285585
4451,0.254114
4452,0.243256
4453,0.171721
4454,0.199170
4455,0.208739
4456,0.196534
4457,0.173069
4458,0.234540
4459,0.196861
4460,0.158649
4461,0.177983
4462,0.215585
4463,0.180263
4464,0.227264
4465,0.236606
4466,0.212001
4467,0.224414
4468,0.215813
4469,0.227668
4470,0.185571
4471,0.178935
4472,0.159658
4473,0.217586
4474,0.177705
4475,0.230390
4476,0.239776
4477,0.264063
4478,0.243772
4479,0.184549
4480,0.209092
4481,0.201014
4482,0.232753
4483,0.162550
4484,0.196389
4485,0.207824
4486,0.214283
4487,0.192440
4488,0.193836
4489,0.247459
4490,0.193254
4491,0.218257
4492,0.172790
4493,0.236870
4494,0.222777
4495,0.208293
4496,0.227854
4497,0.179393
4498,0.196602
4499,0.187404
4500,0.234455
4501,0.184325
4502,0.177265
4503,0.215187
4504,0.198809
4505,0.165901
4506,0.228006
4507,0.215398
4508,0.185603
4509,0.208910
4510,0.204531
4511,0.219251
4512,0.212245
4513,0.187182
4514,0.222777
4515,0.198610
4516,0.218836
4517,0.208110
4518,0.174357
4519,0.164575
4520,0.197521
4521,0.199075
4522,0.236713
4523,0.203534
4524,0.240991
4525,0.252907
4526,0.193123
4527,0.219063
4528,0.210165
4529,0.180462
4530,0.197240
4531,0.181339
4532,0.179850
4533,0.205094
4534,0.200628
4535,0.214449
4536,0.194942
4537,0.189244
4538,0.198982
4539,0.214812
4540,0.222785
4541,0.213354
4542,0.189523
4543,0.227136
4544,0.186811
4545,0.194590
4546,0.184676
4547,0.198659
4548,0.192300
4549,0.187352
4550,0.195283
4551,0.273421
4552,0.235970
4553,0.231300
4554,0.193872
4555,0.152344
4556,0.214569
4557,0.224478
4558,0.277548
4559,0.210488
4560,0.191098
4561,0.177879
4562,0.244509
4563,0.171694
4564,0.216569
4565,0.251420
4566,0.162168
4567,0.199547
4568,0.199186
4569,0.238101
4570,0.238889
4571,0.177220
4572,0.220101
4573,0.216334
4574,0.210536
4575,0.195612
4576,0.235308
4577,0.240778
4578,0.196189
4579,0.178789
4580,0.210807
4581,0.216114
4582,0.173939
4583,0.199414
4584,0.263323
4585,0.258456
4586,0.191432
4587,0.173373
4588,0.202810
4589,0.180617
4590,0.207311
4591,0.168469
4592,0.214595
4593,0.183467
4594,0.232812
4595,0.247976
4596,0.172980
4597,0.199077
4598,0.212734
4599,0.186442
4600,0.175428
4601,0.218997
4602,0.210292
4603,0.295634
4604,0.183789
4605,0.216567
4606,0.252767
4607,0.163661
4608,0.203366
4609,0.221242
4610,0.174975
4611,0.215496
4612,0.214365
4613,0.236230
4614,0.197797
4615,0.152281
4616,0.196633
4617,0.228114
4618,0.232671
4619,0.178308
4620,0.239454
4621,0.176936
4622,0.223409
4623,0.212368
4624,0.203105
4625,0.204017
4626,0.187192
4627,0.217563
4628,0.167922
4629,0.225443
4630,0.235850
4631,0.296357
4632,0.227393
4633,0.196623
4634,0.228685
4635,0.211251
4636,0.166208
4637,0.156469
4638,0.169275
4639,0.213027
4640,0.201515
4641,0.188882
4642,0.250690
4643,0.203424
4644,0.263976
4645,0.217588
4646,0.178689
4647,0.211701
4648,0.243573
4649,0.223850
4650,0.233522
4651,0.198606
4652,0.220860
4653,0.197694
4654,0.232882
4655,0.189002
4656,0.221659
4657,0.214082
4658,0.201456
4659,0.217568
4660,0.232282
4661,0.212583
4662,0.205481
4663,0.164313
4664,0.214439
4665,0.207584
4666,0.202045
4667,0.254113
4668,0.207514
4669,0.228897
4670,0.247990
4671,0.241155
4672,0.184007
4673,0.206161
4674,0.206398
4675,0.207907
4676,0.198792
4677,0.194778
4678,0.180798
4679,0.264799
4680,0.234278
4681,0.196279
4682,0.248547
4683,0.186753
4684,0.167993
4685,0.273679
4686,0.193995
4687,0.196348
4688,0.246699
4689,0.244695
4690,0.246301
4691,0.238452
4692,0.288202
4693,0.184874
4694,0.195439
4695,0.234806
4696,0.189129
4697,0.234007
4698,0.260749
4699,0.235577
4700,0.205483
4701,0.212647
4702,0.153597
4703,0.230848
4704,0.207564
4705,0.218921
4706,0.201403
4707,0.202398
4708,0.189203
4709,0.223697
4710,0.237329
4711,0.216532
4712,0.181620
4713,0.176913
4714,0.200762
4715,0.257717
4716,0.179177
4717,0.177176
4718,0.227771
4719,0.195427
4720,0.177801
4721,0.210002
4722,0.172756
4723,0.192164
4724,0.193255
4725,0.180872
4726,0.234176
4727,0.152370
4728,0.233605
4729,0.157218
4730,0.226044
4731,0.164290
4732,0.155881
4733,0.212933
4734,0.236399
4735,0.209762
4736,0.173542
4737,0.244222
4738,0.206722
4739,0.162851
4740,0.207846
4741,0.199339
4742,0.207165
4743,0.227449
4744,0.200600
4745,0.230526
4746,0.182283
4747,0.221766
4748,0.274831
4749,0.201141
4750,0.227381
4751,0.217033
4752,0.222165
4753,0.214454
4754,0.194964
4755,0.232883
4756,0.215434
4757,0.193771
4758,0.287341
4759,0.215610
4760,0.214723
4761,0.190960
4762,0.248745
4763,0.230190
4764,0.232976
4765,0.246186
4766,0.206146
4767,0.220122
4768,0.200432
4769,0.186460
4770,0.189731
4771,0.216438
4772,0.159937
4773,0.214259
4774,0.167879
4775,0.213358
4776,0.229084
4777,0.189843
4778,0.219385
4779,0.163939
4780,0.208815
4781,0.235350
4782,0.194563
4783,0.161306
4784,0.163048
4785,0.182414
4786,0.164555
4787,0.197979
4788,0.184886
4789,0.267469
4790,0.236074
4791,0.180796
4792,0.180395
4793,0.181867
4794,0.243292
4795,0.183784
4796,0.223552
4797,0.216142
4798,0.158464
4799,0.184348
4800,0.228772
4801,0.246638
4802,0.196712
4803,0.254919
4804,0.181359
4805,0.198998
4806,0.215200
4807,0.203249
4808,0.233013
4809,0.185753
4810,0.224945
4811,0.201696
4812,0.212369
4813,0.208011
4814,0.278051
4815,0.202758
4816,0.177309
4817,0.195671
4818,0.186698
4819,0.202125
4820,0.190103
4821,0.211503
4822,0.213101
4823,0.231857
4824,0.187807
4825,0.256985
4826,0.173796
4827,0.221316
4828,0.194333
4829,0.209146
4830,0.222615
4831,0.221897
4832,0.199484
4833,0.187841
4834,0.247810
4835,0.211741
4836,0.176450
4837,0.223939
4838,0.287459
4839,0.211486
4840,0.199753
4841,0.254093
4842,0.234923
4843,0.174293
4844,0.214868
4845,0.203408
4846,0.177939
4847,0.204627
4848,0.195391
4849,0.194520
4850,0.200086
4851,0.209227
4852,0.222294
4853,0.159574
4854,0.211232
4855,0.168596
4856,0.181897
4857,0.234659
4858,0.225008
4859,0.236581
4860,0.186165
4861,0.207020
4862,0.193464
4863,0.191691
4864,0.188348
4865,0.178658
4866,0.197710
4867,0.252284
4868,0.192374
4869,0.161139
4870,0.212328
4871,0.223131
4872,0.228504
4873,0.220525
4874,0.186200
4875,0.196408
4876,0.244762
4877,0.176184
4878,0.180284
4879,0.228499
4880,0.215018
4881,0.168249
4882,0.224819
4883,0.235070
4884,0.205822
4885,0.172763
4886,0.217594
4887,0.207021
4888,0.181478
4889,0.203426
4890,0.171132
4891,0.211162
4892,0.219370
4893,0.181284
4894,0.202561
4895,0.159346
4896,0.211427
4897,0.201424
4898,0.229792
4899,0.160691
4900,0.256015
4901,0.247949
4902,0.217303
4903,0.270240
4904,0.157797
4905,0.175403
4906,0.230104
4907,0.188899
4908,0.178300
4909,0.175986
4910,0.179553
4911,0.176899
4912,0.209984
4913,0.225462
4914,0.179547
4915,0.237626
4916,0.221040
4917,0.167496
4918,0.215064
4919,0.197050
4920,0.212584
4921,0.235657
4922,0.212279
4923,0.183899
4924,0.192983
4925,0.184471
4926,0.175487
4927,0.211540
4928,0.204092
4929,0.185326
4930,0.194892
4931,0.208411
4932,0.170195
4933,0.204418
4934,0.217363
4935,0.195484
4936,0.218520
4937,0.207364
4938,0.228936
4939,0.212187
4940,0.228555
4941,0.239903
4942,0.173627
4943,0.209046
4944,0.185125
4945,0.246294
4946,0.194706
4947,0.239789
4948,0.193885
4949,0.216763
4950,0.163722
4951,0.242016
4952,0.196975
4953,0.219851
4954,0.213525
4955,0.218913
4956,0.231376
4957,0.214954
4958,0.179295
4959,0.224139
4960,0.187986
4961,0.175644
4962,0.187787
4963,0.219201
4964,0.207916
4965,0.233551
4966,0.262955
4967,0.239527
4968,0.200387
4969,0.196728
4970,0.264301
4971,0.173356
4972,0.156120
4973,0.178250
4974,0.181702
4975,0.180402
4976,0.251186
4977,0.228903
4978,0.237733
4979,0.201732
4980,0.241040
4981,0.218632
4982,0.206802
4983,0.173262
4984,0.202349
4985,0.224164
4986,0.240801
4987,0.213726
4988,0.194823
4989,0.199319
4990,0.172789
4991,0.214237
4992,0.157114
4993,0.238517
4994,0.185761
4995,0.175641
4996,0.219723
4997,0.203881
4998,0.154901
4999,0.192580
5000,0.211794
